Open,High,Low,Close,Volume,EMA,EMAA,vwap,UpperBand1,LowerBand1,UpperBand2,LowerBand2,UpperBand3,LowerBand3
13013.0,13017.25,13012.25,13015.0,593.0,13021.276569222275,13018.068190098013,13111.112496539601,13167.14777813952,13055.077214939682,13223.18305973944,12999.041933339762,13279.21834133936,12943.006651739843
13015.0,13015.25,13009.25,13009.75,630.0,13019.739693325972,13016.219703409564,13110.941155281636,13166.976436881556,13054.905873681717,13223.011718481475,12998.870592081797,13279.047000081395,12942.835310481878
13009.5,13011.75,13007.25,13009.25,822.0,13018.341067549176,13014.670880429661,13110.717364444647,13166.752646044566,13054.682082844727,13222.787927644486,12998.646801244808,13278.823209244405,12942.611519644888
13009.25,13010.5,13006.0,13008.25,903.0,13016.995591875952,13013.24401811196,13110.470242133208,13166.505523733127,13054.434960533288,13222.540805333047,12998.399678933369,13278.576086932966,12942.36439733345
13008.25,13013.5,13007.75,13012.25,798.0,13016.362846292492,13013.023125198191,13110.261352006823,13166.296633606742,13054.226070406903,13222.331915206662,12998.190788806984,13278.367196806581,12942.155507207064
13012.25,13013.5,13009.25,13009.75,528.0,13015.481133453493,13012.295764043038,13110.120113746447,13166.155395346366,13054.084832146527,13222.190676946286,12998.049550546608,13278.225958546205,12942.014268946688
13010.25,13016.25,13010.0,13014.75,630.0,13015.383648993027,13012.841149811251,13109.960478561447,13165.995760161366,13053.925196961527,13222.031041761285,12997.889915361608,13278.066323361205,12941.854633761688
13014.75,13027.0,13014.5,13025.25,2410.0,13016.699162460625,13015.598672075417,13109.421516785114,13165.456798385034,13053.386235185195,13221.492079984953,12997.350953585275,13277.527361584873,12941.315671985356
13024.75,13028.5,13023.75,13025.25,621.0,13017.839274132542,13017.743411614214,13109.283748540493,13165.319030140412,13053.248466940573,13221.354311740331,12997.213185340654,13277.389593340251,12941.177903740734
13025.5,13027.25,13023.25,13024.5,514.0,13018.72737091487,13019.244875699944,13109.169044122098,13165.204325722018,13053.133762522179,13221.239607321937,12997.09848092226,13277.274888921856,12941.06319932234
13024.5,13025.75,13022.75,13024.0,455.0,13019.43038812622,13020.301569988846,13109.067166739402,13165.102448339321,13053.031885139482,13221.13772993924,12996.996603539563,13277.17301153916,12940.961321939643
13024.25,13026.5,13022.0,13026.0,465.0,13020.306336376058,13021.567887769103,13108.965743757926,13165.001025357846,13052.930462158007,13221.036306957765,12996.895180558087,13277.071588557685,12940.859898958168
13025.75,13028.5,13024.5,13027.25,492.0,13021.232158192584,13022.830579375968,13108.86031376611,13164.89559536603,13052.82503216619,13220.93087696595,12996.789750566271,13276.966158565869,12940.754468966352
13027.5,13028.75,13022.5,13022.5,702.0,13021.401203766907,13022.75711729242,13108.701625104375,13164.736906704295,13052.666343504456,13220.772188304214,12996.631061904536,13276.807469904134,12940.595780304617
13022.75,13024.25,13019.75,13020.5,783.0,13021.281043264655,13022.255535671884,13108.521222114832,13164.556503714752,13052.485940514913,13220.591785314671,12996.450658914993,13276.62706691459,12940.415377315074
13020.5,13023.5,13018.75,13022.25,410.0,13021.410237496033,13022.254305522576,13108.42892453618,13164.4642061361,13052.39364293626,13220.499487736019,12996.35836133634,13276.534769335938,12940.323079736421
13022.0,13022.5,13018.25,13020.75,532.0,13021.322205829896,13021.920015406447,13108.307377358884,13164.342658958803,13052.272095758964,13220.377940558723,12996.236814159045,13276.413222158642,12940.201532559126
13020.75,13021.75,13017.75,13019.5,454.0,13021.079245052577,13021.382234205015,13108.202440163866,13164.237721763786,13052.167158563947,13220.273003363705,12996.131876964027,13276.308284963625,12940.096595364108
13019.5,13020.0,13012.25,13015.5,1308.0,13020.335345712234,13020.075071048344,13107.887920726076,13163.923202325996,13051.852639126157,13219.958483925915,12995.817357526237,13275.993765525835,12939.782075926318
13015.75,13018.0,13011.25,13013.5,735.0,13019.423966283935,13018.613944148712,13107.708312945459,13163.743594545378,13051.67303134554,13219.778876145298,12995.63774974562,13275.814157745217,12939.6024681457
13013.25,13015.5,13011.25,13012.25,528.0,13018.467437446077,13017.199734337888,13107.578003526489,13163.613285126408,13051.54272192657,13219.648566726328,12995.50744032665,13275.683848326247,12939.47215872673
13012.0,13013.0,13008.5,13009.75,743.0,13017.305112453267,13015.544237818356,13107.390440740071,13163.42572233999,13051.355159140152,13219.46100393991,12995.319877540232,13275.49628553983,12939.284595940313
13010.0,13013.75,13008.0,13011.75,878.0,13016.56443079283,13014.701073858721,13107.174244608763,13163.209526208682,13051.138963008843,13219.244807808602,12995.103681408924,13275.280089408521,12939.068399809004
13012.0,13013.75,13010.25,13011.0,489.0,13015.82250668712,13013.878613001227,13107.053314888004,13163.088596487923,13051.018033288085,13219.123878087843,12994.982751688165,13275.159159687762,12938.947470088246
13011.5,13017.0,13011.25,13013.75,672.0,13015.546172462171,13013.850032334289,13106.892368232586,13162.927649832505,13050.857086632666,13218.962931432425,12994.821805032747,13274.998213032344,12938.786523432827
13013.75,13023.0,13013.75,13020.5,970.0,13016.206682800548,13015.32780292667,13106.677791462569,13162.713073062489,13050.64250986265,13218.748354662408,12994.60722826273,13274.783636262327,12938.57194666281
13020.5,13023.5,13019.0,13021.75,689.0,13016.945791760476,13016.754957831854,13106.528223312238,13162.563504912157,13050.492941712318,13218.598786512077,12994.457660112399,13274.634068111996,12938.42237851248
13021.75,13028.5,13021.75,13027.5,706.0,13018.353019525746,13019.14274498033,13106.385867901228,13162.421149501148,13050.350586301309,13218.456431101067,12994.31530470139,13274.491712700987,12938.28002310147
13027.5,13031.75,13024.75,13026.5,1038.0,13019.439283588981,13020.777690540257,13106.17485660556,13162.210138205479,13050.13957500564,13218.245419805398,12994.10429340572,13274.280701405318,12938.069011805801
13026.75,13027.0,13022.5,13023.75,467.0,13020.014045777118,13021.438203753532,13106.077020834233,13162.112302434152,13050.041739234313,13218.147584034072,12994.006457634394,13274.182865633991,12937.971176034474
13023.5,13025.5,13021.25,13021.5,451.0,13020.212173006836,13021.451936252746,13105.980181015004,13162.015462614923,13049.944899415084,13218.050744214843,12993.909617815165,13274.086025814762,12937.874336215245
13022.0,13023.25,13019.75,13022.25,723.0,13020.48388327259,13021.629283752136,13105.82677268615,13161.86205428607,13049.791491086231,13217.89733588599,12993.756209486311,13273.932617485909,12937.720927886392
13022.25,13022.25,13014.0,13014.5,808.0,13019.686032169579,13020.044998473884,13105.64015631441,13161.67543791433,13049.60487471449,13217.710719514249,12993.569593114571,13273.746001114168,12937.534311514652
13015.0,13017.25,13013.75,13016.0,730.0,13019.194561213635,13019.146109924131,13105.474973558063,13161.510255157982,13049.439691958143,13217.545536757902,12993.404410358224,13273.580818357821,12937.369128758304
13016.25,13022.0,13015.75,13021.0,588.0,13019.43528638515,13019.558085496546,13105.34977466294,13161.38505626286,13049.31449306302,13217.420337862779,12993.279211463101,13273.455619462698,12937.243929863182
13021.25,13025.25,13019.5,13025.25,584.0,13020.210581533798,13020.822955386204,13105.232041059793,13161.267322659713,13049.196759459874,13217.302604259632,12993.161477859954,13273.337885859552,12937.126196260035
13025.25,13033.0,13024.75,13029.5,1229.0,13021.449170662625,13022.751187522605,13104.998508977498,13161.033790577418,13048.963227377579,13217.069072177337,12992.92794577766,13273.104353777257,12936.89266417774
13029.75,13033.75,13027.75,13031.75,896.0,13022.822614574274,13024.750923628693,13104.834205578698,13160.869487178617,13048.798923978778,13216.904768778537,12992.763642378859,13272.940050378456,12936.72836077894
13031.75,13033.5,13027.0,13033.5,985.0,13024.24626596437,13026.695162822318,13104.658735044315,13160.694016644235,13048.623453444396,13216.729298244154,12992.588171844476,13272.764579844074,12936.552890244557
13033.5,13034.25,13024.5,13025.75,934.0,13024.446763835787,13026.485126639582,13104.475110684236,13160.510392284155,13048.439829084316,13216.545673884075,12992.404547484397,13272.580955483994,12936.369265884477
13026.0,13028.0,13023.0,13024.5,769.0,13024.453861991016,13026.04398738634,13104.322175209381,13160.3574568093,13048.286893609462,13216.39273840922,12992.251612009542,13272.42802000914,12936.216330409623
13024.5,13028.75,13022.75,13028.25,460.0,13024.960013725547,13026.534212411598,13104.235256311538,13160.270537911458,13048.199974711619,13216.305819511377,12992.1646931117,13272.341101111297,12936.12941151178
13028.25,13028.75,13023.75,13026.0,852.0,13025.09867856214,13026.415498542354,13104.070039385497,13160.105320985416,13048.034757785577,13216.140602585336,12991.999476185658,13272.175884185255,12935.964194585738
13026.0,13029.0,13022.0,13028.75,1015.0,13025.585521420522,13026.934276644053,13103.881023727758,13159.916305327677,13047.845742127838,13215.951586927597,12991.810460527919,13271.986868527516,12935.775178928
13029.0,13036.0,13023.5,13024.5,3350.0,13025.44078523112,13026.393326278707,13103.228944393632,13159.264225993551,13047.193662793712,13215.29950759347,12991.158381193793,13271.33478919339,12935.123099593873
13025.0,13031.75,13024.25,13027.75,842.0,13025.748680533638,13026.694809327882,13103.073426239738,13159.108707839658,13047.038144639819,13215.143989439577,12991.0028630399,13271.179271039497,12934.96758143998
13027.75,13032.25,13027.5,13031.5,618.0,13026.515523129152,13027.762629477242,13102.965350756096,13159.000632356016,13046.930069156177,13215.035913955935,12990.894787556257,13271.071195555855,12934.859505956338
13031.75,13034.5,13031.0,13033.25,627.0,13027.413453378598,13028.982045148965,13102.858711271041,13158.89399287096,13046.823429671122,13214.92927447088,12990.788148071202,13270.9645560708,12934.752866471283
13033.5,13035.75,13030.75,13033.25,525.0,13028.191659594786,13029.930479560306,13102.769670463544,13158.804952063463,13046.734388863624,13214.840233663383,12990.699107263705,13270.875515263302,12934.663825663785
13033.0,13038.0,13031.0,13037.25,557.0,13029.39943831548,13031.557039658015,13102.680872276645,13158.716153876565,13046.645590676726,13214.751435476484,12990.610309076807,13270.786717076404,12934.575027476887
13037.25,13041.25,13035.75,13041.0,971.0,13030.946179873416,13033.655475289568,13102.535486451125,13158.570768051044,13046.500204851205,13214.606049650964,12990.464923251286,13270.641331250883,12934.429641651366
13040.5,13043.0,13037.0,13038.75,1246.0,13031.986689223628,13034.787591891887,13102.34314156133,13158.37842316125,13046.307859961411,13214.41370476117,12990.272578361491,13270.448986361089,12934.237296761572
13039.0,13042.0,13038.0,13040.5,1063.0,13033.121797327145,13036.057015915912,13102.184451506535,13158.219733106454,13046.149169906615,13214.255014706374,12990.113888306696,13270.290296306293,12934.078606706777
13040.25,13041.5,13034.5,13036.25,2977.0,13033.538891016859,13036.099901267931,13101.714009236912,13157.749290836831,13045.678727636992,13213.78457243675,12989.643446037073,13269.81985403667,12933.608164437153
13036.25,13036.25,13029.5,13031.25,992.0,13033.233705547944,13035.022145430612,13101.546876008713,13157.582157608633,13045.511594408794,13213.617439208552,12989.476312808874,13269.652720808472,12933.441031208955
13031.5,13037.0,13031.0,13035.25,535.0,13033.502544808218,13035.072779779366,13101.46217756456,13157.497459164479,13045.42689596464,13213.532740764398,12989.39161436472,13269.568022364318,12933.3563327648
13035.75,13040.75,13034.5,13040.5,690.0,13034.43553883379,13036.278828717284,13101.361895526587,13157.397177126506,13045.326613926667,13213.432458726425,12989.291332326748,13269.467740326345,12933.256050726828
13040.5,13043.75,13039.0,13040.0,835.0,13035.177466989284,13037.105755669,13101.239986699691,13157.27526829961,13045.204705099772,13213.31054989953,12989.169423499852,13269.34583149945,12933.134141899933
13040.25,13043.0,13039.25,13041.75,466.0,13036.053804724046,13038.137809964777,13101.17409989614,13157.209381496059,13045.13881829622,13213.244663095978,12989.1035366963,13269.279944695898,12933.068255096381
13042.0,13044.0,13040.5,13042.25,403.0,13036.879964094174,13039.051629972604,13101.11771654478,13157.1529981447,13045.082434944861,13213.18827974462,12989.047153344942,13269.22356134454,12933.011871745022
13042.25,13042.25,13036.75,13037.0,634.0,13036.895968881618,13038.595712200915,13101.021340986359,13157.056622586279,13044.98605938644,13213.091904186198,12988.95077778652,13269.127185786117,12932.9154961866
13037.25,13045.5,13036.5,13043.25,1331.0,13037.743173030736,13039.62999837849,13100.839612998523,13156.874894598443,13044.804331398604,13212.910176198362,12988.769049798684,13268.945457798281,12932.733768198765
13043.25,13045.5,13040.0,13041.5,962.0,13038.244083293304,13040.045554294382,13100.70500687359,13156.74028847351,13044.66972527367,13212.775570073429,12988.63444367375,13268.810851673348,12932.599162073831
13041.25,13047.25,13039.25,13047.0,871.0,13039.411538854198,13041.590986673407,13100.594932322723,13156.630213922643,13044.559650722804,13212.665495522562,12988.524369122884,13268.700777122482,12932.489087522965
13046.75,13047.25,13040.75,13040.75,580.0,13039.590000340304,13041.404100745982,13100.513364846383,13156.548646446303,13044.478083246464,13212.583928046222,12988.442801646544,13268.619209646142,12932.407520046625
13040.5,13041.25,13037.5,13040.5,573.0,13039.711333628264,13041.203189469097,13100.432663672142,13156.467945272061,13044.397382072222,13212.50322687198,12988.362100472303,13268.5385084719,12932.326818872383
13040.5,13040.75,13035.75,13037.5,782.0,13039.416489144496,13040.380258475965,13100.317381053332,13156.352662653251,13044.282099453412,13212.38794425317,12988.246817853493,13268.42322585309,12932.211536253573
13037.25,13045.0,13037.25,13044.75,654.0,13040.12762392523,13041.351312147974,13100.232382053902,13156.267663653822,13044.197100453983,13212.302945253741,12988.161818854063,13268.33822685366,12932.126537254144
13044.25,13049.75,13044.25,13048.0,916.0,13041.177274068532,13042.828798337312,13100.120715791096,13156.155997391015,13044.085434191176,13212.191278990935,12988.050152591257,13268.226560590854,12932.014870991337
13047.75,13047.75,13044.0,13045.25,541.0,13041.720304192728,13043.366843151241,13100.051520498644,13156.086802098564,13044.016238898725,13212.122083698483,12987.980957298805,13268.157365298403,12931.945675698886
13045.0,13052.0,13043.25,13049.0,830.0,13042.690930300365,13044.6186557843,13099.952941135414,13155.988222735334,13043.917659535495,13212.023504335253,12987.882377935575,13268.058785935173,12931.847096335656
13048.75,13053.0,13048.0,13052.5,735.0,13043.998806260317,13046.37006561001,13099.8719369021,13155.90721850202,13043.83665530218,13211.942500101939,12987.801373702261,13267.977781701858,12931.766092102342
13052.25,13054.25,13048.5,13048.75,682.0,13044.632298758943,13046.898939918898,13099.7910903395,13155.82637193942,13043.755808739581,13211.86165353934,12987.720527139661,13267.896935139259,12931.685245539742
13048.5,13050.25,13046.25,13047.25,527.0,13044.981325591085,13046.976953270254,13099.726962119423,13155.762243719342,13043.691680519503,13211.797525319262,12987.656398919584,13267.832806919181,12931.621117319664
13047.0,13048.25,13044.25,13045.25,557.0,13045.017148845607,13046.593185876864,13099.656776573722,13155.692058173641,13043.621494973802,13211.72733977356,12987.586213373883,13267.76262137348,12931.550931773963
13045.0,13047.5,13042.25,13046.25,578.0,13045.181528999527,13046.516922348672,13099.585470983777,13155.620752583696,13043.550189383857,13211.656034183616,12987.514907783938,13267.691315783535,12931.479626184018
13046.25,13047.5,13044.25,13044.25,349.0,13045.057325132924,13046.013161826746,13099.540897309249,13155.576178909168,13043.50561570933,13211.611460509088,12987.47033410941,13267.646742109007,12931.43505250949
13044.25,13049.5,13043.25,13043.75,625.0,13044.883015115201,13045.510236976359,13099.46053235059,13155.495813950509,13043.42525075067,13211.531095550428,12987.38996915075,13267.566377150348,12931.354687550831
13043.75,13044.0,13039.25,13041.75,728.0,13044.465279766508,13044.67462875939,13099.363864569792,13155.399146169711,13043.328582969873,13211.434427769631,12987.293301369953,13267.46970936955,12931.258019770034
13041.5,13042.75,13039.25,13040.5,447.0,13043.936575797641,13043.746933479526,13099.30338549448,13155.3386670944,13043.268103894561,13211.37394869432,12987.232822294642,13267.409230294239,12931.197540694722
13040.5,13042.25,13038.25,13040.75,467.0,13043.511699024622,13043.080948261853,13099.240601085117,13155.275882685037,13043.205319485198,13211.311164284956,12987.170037885278,13267.346445884876,12931.134756285359
13040.75,13046.25,13040.5,13044.75,677.0,13043.676805821338,13043.451848648107,13099.156030636901,13155.19131223682,13043.120749036982,13211.22659383674,12987.085467437062,13267.26187543666,12931.050185837143
13044.5,13048.25,13044.5,13045.75,504.0,13043.953231711828,13043.962548948526,13099.094395594331,13155.12967719425,13043.059113994412,13211.16495879417,12987.023832394492,13267.20024039409,12930.988550794573
13045.75,13051.5,13045.5,13050.25,584.0,13044.792800816918,13045.359760293297,13099.029164589498,13155.064446189417,13042.993882989578,13211.099727789337,12986.958601389659,13267.135009389256,12930.92331978974
13051.0,13052.75,13048.0,13049.0,581.0,13045.353760707996,13046.168702450343,13098.962782757637,13154.998064357556,13042.927501157717,13211.033345957476,12986.892219557798,13267.068627557395,12930.856937957878
13049.5,13051.5,13045.5,13046.75,516.0,13045.53992594693,13046.2978796836,13098.901326669571,13154.93660826949,13042.866045069652,13210.97188986941,12986.830763469732,13267.00717146933,12930.795481869813
13046.5,13051.25,13046.25,13050.25,386.0,13046.167935820673,13047.176128642799,13098.858527224536,13154.893808824456,13042.823245624617,13210.929090424375,12986.787964024697,13266.964372024295,12930.752682424778
13050.25,13052.75,13048.5,13051.0,363.0,13046.812211044584,13048.025877833288,13098.818966616569,13154.854248216488,13042.78368501665,13210.889529816408,12986.74840341673,13266.924811416327,12930.71312181681
13051.0,13054.0,13050.25,13051.75,694.0,13047.470582905307,13048.853460537002,13098.7446979997,13154.77997959962,13042.70941639978,13210.81526119954,12986.674134799861,13266.850542799459,12930.638853199942
13051.75,13059.0,13051.75,13056.25,1182.0,13048.641171851268,13050.497135973224,13098.630804778059,13154.666086377978,13042.595523178139,13210.701367977897,12986.56024157822,13266.736649577817,12930.5249599783
13056.25,13060.75,13055.75,13057.5,988.0,13049.822348937767,13052.053327979174,13098.538866164106,13154.574147764026,13042.503584564187,13210.609429363945,12986.468302964267,13266.644710963865,12930.433021364348
13057.5,13058.75,13054.75,13055.75,915.0,13050.61270241273,13052.874810650468,13098.45047119225,13154.485752792169,13042.41518959233,13210.521034392088,12986.37990799241,13266.556315992008,12930.34462639249
13056.0,13058.5,13055.75,13058.25,529.0,13051.6310087577,13054.069297172588,13098.402515063774,13154.437796663693,13042.367233463854,13210.473078263612,12986.331951863935,13266.508359863532,12930.296670264015
13058.0,13065.0,13058.0,13062.75,1712.0,13053.113540923341,13055.998342245344,13098.265402327253,13154.300683927173,13042.230120727334,13210.335965527092,12986.194839127415,13266.371247127012,12930.159557527495
13062.5,13065.5,13059.75,13063.25,960.0,13054.46506880023,13057.60982174638,13098.19005312472,13154.225334724639,13042.1547715248,13210.260616324558,12986.11948992488,13266.295897924478,12930.08420832496
13063.25,13073.75,13063.25,13069.25,2093.0,13056.4363929602,13060.196528024962,13098.054913065886,13154.090194665805,13042.019631465966,13210.125476265725,12985.984349866047,13266.160757865644,12929.949068266127
13069.25,13075.0,13069.0,13073.75,1273.0,13058.74487389884,13063.208410686082,13097.986078543046,13154.021360142966,13041.950796943127,13210.056641742885,12985.915515343208,13266.091923342805,12929.880233743288
13073.75,13074.75,13069.25,13073.25,1303.0,13060.67889071233,13065.439874978063,13097.914579215552,13153.949860815472,13041.879297615633,13209.985142415391,12985.844016015713,13266.02042401531,12929.808734415794
13073.0,13078.75,13073.0,13076.25,992.0,13062.755038617353,13067.842124982937,13097.867009126103,13153.902290726022,13041.831727526183,13209.937572325942,12985.796445926264,13265.972853925861,12929.761164326344
13076.5,13077.5,13070.75,13072.25,858.0,13064.021033468374,13068.821652764505,13097.81845079633,13153.85373239625,13041.783169196411,13209.88901399617,12985.747887596492,13265.924295596089,12929.712605996572
13072.25,13072.5,13064.5,13065.75,1114.0,13064.25156233926,13068.139063261282,13097.739720178159,13153.775001778078,13041.70443857824,13209.810283377998,12985.66915697832,13265.845564977917,12929.6338753784
13065.75,13066.25,13056.75,13062.75,3102.0,13064.051354027359,13066.941493647664,13097.502143459084,13153.537425059003,13041.466861859164,13209.572706658922,12985.431580259245,13265.607988258842,12929.396298659325
13062.75,13064.5,13061.25,13063.75,524.0,13064.011173490378,13066.232272837071,13097.4634750393,13153.49875663922,13041.42819343938,13209.534038239139,12985.39291183946,13265.569319839058,12929.357630239541
13063.75,13066.75,13060.75,13061.25,916.0,13063.643017024995,13065.1251010955,13097.39109470974,13153.426376309659,13041.35581310982,13209.461657909578,12985.3205315099,13265.496939509498,12929.28524990998
13061.75,13061.75,13057.5,13057.75,633.0,13062.857281421662,13063.486189740945,13097.33641769515,13153.37169929507,13041.301136095231,13209.40698089499,12985.265854495312,13265.44226249491,12929.230572895392
13058.25,13062.25,13057.0,13061.25,552.0,13062.642977232108,13062.989258687401,13097.293064986507,13153.328346586426,13041.257783386587,13209.363628186346,12985.222501786668,13265.398909786265,12929.187220186748
13061.25,13067.25,13061.0,13065.25,701.0,13062.990580267828,13063.491645645756,13097.244253348139,13153.279534948058,13041.20897174822,13209.314816547978,12985.1736901483,13265.350098147897,12929.13840854838
13065.5,13068.25,13063.0,13065.0,533.0,13063.258502898785,13063.826835502256,13097.206949973302,13153.242231573222,13041.171668373383,13209.277513173141,12985.136386773464,13265.31279477306,12929.101105173544
13065.25,13070.0,13063.75,13065.0,899.0,13063.490702512281,13064.087538723976,13097.144226332448,13153.179507932367,13041.108944732528,13209.214789532287,12985.073663132609,13265.250071132206,12929.03838153269
13065.25,13068.5,13063.25,13065.0,516.0,13063.691942177311,13064.290307896426,13097.108335010354,13153.143616610274,13041.073053410435,13209.178898210193,12985.037771810516,13265.214179810113,12929.002490210596
13065.25,13067.5,13064.5,13066.5,330.0,13064.066349887004,13064.781350586109,13097.086493613488,13153.121775213407,13041.051212013568,13209.157056813327,12985.015930413649,13265.192338413246,12928.98064881373
13066.5,13067.0,13060.75,13063.5,887.0,13063.990836568735,13064.496606011418,13097.02219777445,13153.057479374369,13040.98691617453,13209.092760974288,12984.95163457461,13265.128042574208,12928.916352974691
13063.0,13063.75,13059.0,13059.0,450.0,13063.325391692904,13063.275138008881,13096.985306578754,13153.020588178673,13040.950024978834,13209.055869778593,12984.914743378915,13265.091151378512,12928.879461778995
13059.0,13059.5,13054.0,13057.0,977.0,13062.48200613385,13061.880662895795,13096.901253407577,13152.936535007497,13040.865971807658,13208.971816607416,12984.830690207738,13265.007098207336,12928.795408607819
13057.25,13058.75,13055.5,13058.75,468.0,13061.984405316003,13061.184960030063,13096.862875907325,13152.898157507245,13040.827594307406,13208.933439107164,12984.792312707486,13264.968720707084,12928.757031107567
13059.25,13061.75,13056.5,13057.25,590.0,13061.35315127387,13060.310524467826,13096.81270407079,13152.847985670709,13040.77742247087,13208.883267270628,12984.74214087095,13264.918548870548,12928.706859271031
13057.0,13060.5,13056.75,13060.0,623.0,13061.172731104021,13060.241519030533,13096.763536704584,13152.798818304504,13040.728255104665,13208.834099904423,12984.692973504745,13264.869381504343,12928.657691904826
13059.75,13061.75,13058.0,13060.5,607.0,13061.083033623485,13060.29895924597,13096.716408028073,13152.751689627992,13040.681126428153,13208.786971227912,12984.645844828234,13264.822252827831,12928.610563228314
13060.25,13061.0,13056.0,13057.0,617.0,13060.538629140356,13059.56585719131,13096.664010815133,13152.699292415053,13040.628729215214,13208.734574014972,12984.593447615294,13264.769855614892,12928.558166015375
13056.75,13057.5,13051.0,13053.75,1145.0,13059.633478588308,13058.273444482129,13096.559202513528,13152.594484113448,13040.523920913609,13208.629765713367,12984.48863931369,13264.665047313287,12928.45335771377
13053.75,13057.0,13052.5,13052.75,630.0,13058.7156814432,13057.046012374989,13096.500411116767,13152.535692716687,13040.465129516848,13208.570974316606,12984.429847916928,13264.606255916526,12928.394566317009
13052.75,13057.5,13051.0,13057.0,900.0,13058.48692391744,13057.035787402769,13096.424828798796,13152.460110398715,13040.389547198876,13208.495391998635,12984.354265598957,13264.530673598554,12928.318983999037
13057.5,13062.25,13057.25,13060.0,1091.0,13058.688667395116,13057.694501313264,13096.340535673378,13152.375817273298,13040.305254073459,13208.411098873217,12984.26997247354,13264.446380473137,12928.23469087362
13060.25,13061.0,13056.75,13058.75,755.0,13058.696845075767,13057.929056576984,13096.280432084777,13152.315713684697,13040.245150484858,13208.350995284616,12984.209868884938,13264.386276884536,12928.174587285019
13059.0,13064.0,13057.0,13062.75,615.0,13059.237265732332,13059.000377337656,13096.236818283722,13152.272099883641,13040.201536683802,13208.30738148356,12984.166255083883,13264.34266308348,12928.130973483963
13062.75,13069.75,13062.75,13065.5,967.0,13060.072296968021,13060.444737929287,13096.174083595586,13152.209365195506,13040.138801995667,13208.244646795425,12984.103520395747,13264.279928395345,12928.068238795828
13065.5,13073.5,13064.25,13073.25,804.0,13061.829324038952,13063.290351722779,13096.13524763741,13152.17052923733,13040.099966037491,13208.20581083725,12984.064684437571,13264.241092437169,12928.029402837652
13073.5,13079.25,13073.0,13076.25,1338.0,13063.75208083376,13066.170273562162,13096.079342666775,13152.114624266695,13040.044061066856,13208.149905866614,12984.008779466936,13264.185187466534,12927.973497867017
13076.0,13086.0,13076.0,13085.25,1707.0,13066.618470055926,13070.41021277057,13096.040639721123,13152.075921321042,13040.005358121203,13208.111202920962,12983.970076521284,13264.146484520881,12927.934794921364
13085.25,13086.0,13077.0,13078.0,1083.0,13068.136007381803,13072.096832154888,13095.99982609622,13152.03510769614,13039.9645444963,13208.07038929606,12983.929262896381,13264.105670895979,12927.893981296462
13078.25,13082.75,13077.75,13080.0,644.0,13069.71787306423,13073.853091676023,13095.978330868225,13152.013612468145,13039.943049268306,13208.048894068064,12983.907767668386,13264.084175667984,12927.872486068467
13079.75,13086.25,13076.0,13077.75,3068.0,13070.788823322333,13074.719071303572,13095.862407109913,13151.897688709832,13039.827125509993,13207.932970309752,12983.791843910074,13263.968251909671,12927.756562310155
13077.5,13078.0,13070.25,13071.0,1068.0,13070.816980212689,13073.89261101389,13095.807487905719,13151.842769505638,13039.772206305799,13207.878051105557,12983.73692470588,13263.913332705477,12927.70164310596
13071.0,13077.75,13069.25,13077.25,684.0,13071.67471618433,13074.638697455246,13095.781271621741,13151.81655322166,13039.745990021822,13207.85183482158,12983.710708421902,13263.8871164215,12927.675426821983
13077.5,13079.0,13072.0,13072.25,475.0,13071.751420693086,13074.107875798523,13095.758208982941,13151.79349058286,13039.722927383022,13207.82877218278,12983.687645783102,13263.8640537827,12927.652364183183
13072.25,13074.25,13067.25,13071.0,876.0,13071.65123126734,13073.417236732184,13095.71353969287,13151.74882129279,13039.67825809295,13207.784102892709,12983.64297649303,13263.819384492628,12927.607694893111
13071.0,13077.5,13071.0,13076.75,760.0,13072.331067098363,13074.1578507917,13095.683902337709,13151.719183937628,13039.64862073779,13207.754465537548,12983.61333913787,13263.789747137467,12927.57805753795
13077.25,13084.75,13075.75,13082.75,842.0,13073.720258151914,13076.067217282432,13095.661546199166,13151.696827799085,13039.626264599246,13207.732109399005,12983.590982999327,13263.767390998924,12927.555701399408
13082.5,13088.75,13081.5,13086.25,795.0,13075.390890398327,13078.330057886336,13095.646211507916,13151.681493107835,13039.610929907996,13207.716774707755,12983.575648308077,13263.752056307674,12927.540366708157
13086.25,13090.0,13083.75,13084.0,810.0,13076.53877167855,13079.590045022705,13095.626909777282,13151.662191377201,13039.591628177363,13207.697472977121,12983.556346577443,13263.73275457704,12927.521064977524
13084.25,13084.75,13079.75,13081.5,770.0,13077.200268788078,13080.014479462105,13095.604687899,13151.63996949892,13039.56940629908,13207.675251098839,12983.534124699161,13263.710532698758,12927.498843099242
13081.75,13082.5,13078.75,13081.0,578.0,13077.706899616334,13080.233484026081,13095.587463246022,13151.622744845941,13039.552181646102,13207.65802644586,12983.516900046183,13263.69330804578,12927.481618446263
13081.0,13085.25,13079.75,13085.0,349.0,13078.679313000823,13081.292709798063,13095.57992902176,13151.61521062168,13039.54464742184,13207.650492221599,12983.509365821921,13263.685773821519,12927.474084222002
13085.0,13085.5,13080.0,13081.25,380.0,13079.02207126738,13081.283218731827,13095.568834400952,13151.604116000872,13039.533552801033,13207.639397600791,12983.498271201113,13263.67467920071,12927.462989601194
