Open,High,Low,Close,Volume,EMA,EMAA,vwap,UpperBand1,LowerBand1,UpperBand2,LowerBand2,UpperBand3,LowerBand3
13080.0,13080.25,13077.75,13079.75,114,13074.625554281025,13077.529092332077,13047.79746353427,13058.50575630694,13058.50575630694,13069.214049079612,13069.214049079612,13079.922341852282,13079.922341852282
13080.0,13081.0,13077.5,13078.25,101,13075.108813710222,13077.68929403606,13047.876660830158,13058.584953602827,13058.584953602827,13069.293246375499,13069.293246375499,13080.001539148168,13080.001539148168
13077.75,13078.25,13074.75,13076.0,227,13075.22763854886,13077.31389536138,13048.04008908686,13058.74838185953,13058.74838185953,13069.456674632202,13069.456674632202,13080.164967404871,13080.164967404871
13075.5,13078.75,13075.25,13078.25,155,13075.630620075679,13077.521918614406,13048.159486715283,13058.867779487953,13058.867779487953,13069.576072260625,13069.576072260625,13080.284365033294,13080.284365033294
13078.25,13084.5,13077.75,13082.75,269,13076.579870732256,13078.683714477871,13048.3951300428,13059.10342281547,13059.10342281547,13069.811715588141,13069.811715588141,13080.52000836081,13080.52000836081
13082.5,13083.75,13080.75,13083.5,103,13077.502554634622,13079.754000149456,13048.486461227583,13059.194754000253,13059.194754000253,13069.903046772924,13069.903046772924,13080.611339545594,13080.611339545594
13084.0,13084.0,13080.75,13083.5,100,13078.302214016674,13080.58644456069,13048.574678760393,13059.282971533063,13059.282971533063,13069.991264305734,13069.991264305734,13080.699557078404,13080.699557078404
13083.75,13085.5,13082.5,13082.5,119,13078.861918814451,13081.01167910276,13048.676090833731,13059.3843836064,13059.3843836064,13070.092676379072,13070.092676379072,13080.800969151742,13080.800969151742
13082.25,13085.0,13081.5,13084.5,142,13079.613662972524,13081.786861524368,13048.803421691573,13059.511714464243,13059.511714464243,13070.220007236914,13070.220007236914,13080.928300009584,13080.928300009584
13085.0,13088.5,13084.5,13086.25,208,13080.498507909522,13082.778670074507,13048.997372942553,13059.705665715222,13059.705665715222,13070.413958487894,13070.413958487894,13081.122251260564,13081.122251260564
13086.25,13089.0,13085.5,13086.0,150,13081.232040188252,13083.494521169061,13049.13506909127,13059.84336186394,13059.84336186394,13070.55165463661,13070.55165463661,13081.25994740928,13081.25994740928
13086.25,13087.5,13085.75,13086.75,53,13081.967768163151,13084.21796090927,13049.184461870076,13059.892754642746,13059.892754642746,13070.601047415417,13070.601047415417,13081.309340188087,13081.309340188087
13086.75,13087.75,13083.25,13084.0,129,13082.238732408065,13084.169525151654,13049.295380454916,13060.003673227586,13060.003673227586,13070.711966000257,13070.711966000257,13081.420258772927,13081.420258772927
13084.5,13091.25,13084.5,13090.5,351,13083.340234753656,13085.576297340176,13049.649496841486,13060.357789614156,13060.357789614156,13071.066082386827,13071.066082386827,13081.774375159497,13081.774375159497
13090.25,13090.5,13084.25,13085.5,205,13083.628203453169,13085.559342375693,13049.828544107973,13060.536836880643,13060.536836880643,13071.245129653315,13071.245129653315,13081.953422425984,13081.953422425984
13086.0,13089.5,13085.0,13087.75,124,13084.17777632608,13086.046155181095,13049.942757037721,13060.65104981039,13060.65104981039,13071.359342583062,13071.359342583062,13082.067635355732,13082.067635355732
13087.25,13091.0,13086.25,13087.5,182,13084.620739482603,13086.36923180752,13050.108051411022,13060.816344183691,13060.816344183691,13071.524636956363,13071.524636956363,13082.232929729033,13082.232929729033
13087.75,13089.0,13086.5,13086.5,126,13084.87130755159,13086.398291405849,13050.21859856795,13060.92689134062,13060.92689134062,13071.635184113291,13071.635184113291,13082.34347688596,13082.34347688596
13086.75,13087.25,13084.5,13085.75,111,13084.988466544712,13086.254226648995,13050.313428708825,13061.021721481495,13061.021721481495,13071.730014254166,13071.730014254166,13082.438307026836,13082.438307026836
13085.75,13089.75,13084.75,13088.0,186,13085.390004338751,13086.642176282552,13050.481221275373,13061.189514048043,13061.189514048043,13071.897806820714,13071.897806820714,13082.606099593384,13082.606099593384
13088.5,13088.5,13085.75,13085.75,81,13085.438003760251,13086.44391488643,13050.54947201185,13061.25776478452,13061.25776478452,13071.96605755719,13071.96605755719,13082.67435032986,13082.67435032986
13086.5,13090.5,13086.25,13089.0,110,13085.912936592218,13087.011933800555,13050.650254962233,13061.358547734902,13061.358547734902,13072.066840507574,13072.066840507574,13082.775133280244,13082.775133280244
13089.5,13089.75,13085.75,13086.0,70,13085.924545046588,13086.787059622655,13050.709119347242,13061.417412119912,13061.417412119912,13072.125704892584,13072.125704892584,13082.833997665253,13082.833997665253
13086.0,13093.25,13085.75,13088.5,278,13086.267939040375,13087.167713039842,13050.95739690417,13061.66568967684,13061.66568967684,13072.373982449511,13072.373982449511,13083.082275222181,13083.082275222181
13089.25,13089.75,13086.25,13086.25,86,13086.265547168327,13086.963776808765,13051.028979269357,13061.737272042026,13061.737272042026,13072.445564814698,13072.445564814698,13083.153857587367,13083.153857587367
13086.5,13091.5,13085.5,13090.0,289,13086.76347421255,13087.638493073484,13051.292802764114,13062.001095536783,13062.001095536783,13072.709388309455,13072.709388309455,13083.417681082125,13083.417681082125
13090.25,13096.75,13089.75,13094.5,455,13087.79501098421,13089.163272390488,13051.748458685826,13062.456751458496,13062.456751458496,13073.165044231167,13073.165044231167,13083.873337003837,13083.873337003837
13094.0,13096.0,13090.5,13091.5,236,13088.289009519649,13089.682545192602,13051.964713814803,13062.673006587473,13062.673006587473,13073.381299360144,13073.381299360144,13084.089592132814,13084.089592132814
13091.5,13091.5,13088.0,13090.0,160,13088.517141583698,13089.753090705357,13052.1044819825,13062.81277475517,13062.81277475517,13073.521067527841,13073.521067527841,13084.229360300511,13084.229360300511
13090.5,13091.5,13088.0,13088.75,93,13088.548189372537,13089.530181659722,13052.18258697346,13062.89087974613,13062.89087974613,13073.599172518801,13073.599172518801,13084.307465291471,13084.307465291471
13088.75,13088.75,13085.25,13086.5,141,13088.275097456199,13088.856807957562,13052.293123929183,13063.001416701853,13063.001416701853,13073.709709474524,13073.709709474524,13084.418002247194,13084.418002247194
13086.75,13087.0,13085.25,13085.75,88,13087.938417795373,13088.166406189215,13052.360246677154,13063.068539449823,13063.068539449823,13073.776832222495,13073.776832222495,13084.485124995164,13084.485124995164
13086.0,13089.0,13085.0,13088.25,149,13087.979962089323,13088.184982591612,13052.481749295646,13063.190042068316,13063.190042068316,13073.898334840987,13073.898334840987,13084.606627613657,13084.606627613657
13089.0,13090.0,13088.0,13088.0,103,13087.982633810745,13088.143875349033,13052.56467754732,13063.27297031999,13063.27297031999,13073.98126309266,13073.98126309266,13084.68955586533,13084.68955586533
13087.25,13090.0,13086.5,13088.5,194,13088.051615969312,13088.223014160358,13052.722014714844,13063.430307487513,13063.430307487513,13074.138600260185,13074.138600260185,13084.846893032854,13084.846893032854
13088.25,13090.0,13086.75,13088.25,87,13088.078067173405,13088.229011013611,13052.79163663393,13063.4999294066,13063.4999294066,13074.208222179272,13074.208222179272,13084.916514951941,13084.916514951941
13088.25,13088.25,13085.75,13085.75,45,13087.767658216952,13087.678119677254,13052.825009563241,13063.53330233591,13063.53330233591,13074.241595108582,13074.241595108582,13084.949887881252,13084.949887881252
13086.5,13086.5,13084.25,13084.5,74,13087.331970454692,13086.971870860085,13052.87766483208,13063.58595760475,13063.58595760475,13074.294250377421,13074.294250377421,13085.00254315009,13085.00254315009
13084.5,13085.0,13081.25,13081.75,162,13086.5877077274,13085.811455113399,13052.982356693601,13063.69064946627,13063.69064946627,13074.398942238942,13074.398942238942,13085.107235011612,13085.107235011612
13081.75,13081.75,13079.75,13080.0,158,13085.70934669708,13084.520020643755,13053.07756774841,13063.78586052108,13063.78586052108,13074.494153293752,13074.494153293752,13085.202446066422,13085.202446066422
13080.75,13083.5,13080.75,13082.5,123,13085.281433804137,13084.071127167366,13053.158064193247,13063.866356965917,13063.866356965917,13074.574649738588,13074.574649738588,13085.282942511258,13085.282942511258
13082.25,13085.0,13082.25,13083.0,149,13084.977242630252,13083.833098907951,13053.256639767664,13063.964932540333,13063.964932540333,13074.673225313005,13074.673225313005,13085.381518085675,13085.381518085675
13083.25,13086.25,13083.25,13085.0,99,13084.980276946219,13084.09241026174,13053.326156926072,13064.034449698742,13064.034449698742,13074.742742471413,13074.742742471413,13085.451035244083,13085.451035244083
13085.0,13085.5,13081.25,13081.25,95,13084.482906686722,13083.460763536907,13053.384715569193,13064.093008341863,13064.093008341863,13074.801301114534,13074.801301114534,13085.509593887204,13085.509593887204
13081.25,13081.75,13078.0,13078.5,225,13083.685185795159,13082.358371639817,13053.508841101788,13064.217133874457,13064.217133874457,13074.925426647129,13074.925426647129,13085.633719419799,13085.633719419799
13079.0,13081.75,13076.25,13079.25,275,13083.093827689137,13081.667622386525,13053.663397087399,13064.371689860069,13064.371689860069,13075.07998263274,13075.07998263274,13085.78827540541,13085.78827540541
13079.5,13079.5,13077.0,13077.5,111,13082.347983997252,13080.74148407841,13053.721026093395,13064.429318866065,13064.429318866065,13075.137611638736,13075.137611638736,13085.845904411406,13085.845904411406
13078.0,13080.5,13078.0,13079.5,82,13081.968252797618,13080.465598727651,13053.766985911207,13064.475278683876,13064.475278683876,13075.183571456548,13075.183571456548,13085.891864229217,13085.891864229217
13080.25,13080.75,13078.5,13079.0,61,13081.572485757937,13080.139910121507,13053.80040712192,13064.50869989459,13064.50869989459,13075.216992667261,13075.216992667261,13085.925285439931,13085.925285439931
13079.25,13079.25,13077.25,13078.5,54,13081.162820990212,13079.775485650061,13053.82933375263,13064.5376265253,13064.5376265253,13075.245919297971,13075.245919297971,13085.954212070641,13085.954212070641
13078.0,13079.75,13077.0,13079.75,56,13080.974444858184,13079.769822172271,13053.860776562331,13064.569069335,13064.569069335,13075.277362107672,13075.277362107672,13085.985654880342,13085.985654880342
13079.25,13080.0,13077.75,13079.0,30,13080.71118554376,13079.598750578432,13053.87710250027,13064.58539527294,13064.58539527294,13075.29368804561,13075.29368804561,13086.00198081828,13086.00198081828
13079.25,13082.75,13079.0,13081.0,177,13080.749694137925,13079.910139338781,13053.980629474683,13064.688922247353,13064.688922247353,13075.397215020024,13075.397215020024,13086.105507792694,13086.105507792694
13080.75,13083.5,13080.5,13080.5,87,13080.716401586204,13080.041219485718,13054.030290148303,13064.738582920972,13064.738582920972,13075.446875693644,13075.446875693644,13086.155168466314,13086.155168466314
13081.0,13081.0,13078.0,13078.75,103,13080.454214708045,13079.754281822225,13054.084972724539,13064.793265497208,13064.793265497208,13075.50155826988,13075.50155826988,13086.20985104255,13086.20985104255
13078.25,13080.0,13077.0,13077.0,154,13079.993652746973,13079.142219195064,13054.160512458258,13064.868805230928,13064.868805230928,13075.5770980036,13075.5770980036,13086.28539077627,13086.28539077627
13077.5,13080.0,13076.75,13077.0,148,13079.594499047376,13078.66617048505,13054.232641259816,13064.940934032486,13064.940934032486,13075.649226805157,13075.649226805157,13086.357519577827,13086.357519577827
13076.75,13077.75,13071.75,13073.0,315,13078.715232507726,13077.407021488372,13054.35794527226,13065.06623804493,13065.06623804493,13075.774530817602,13075.774530817602,13086.482823590271,13086.482823590271
13073.0,13079.75,13072.5,13077.0,327,13078.486534840029,13077.316572268734,13054.513798257063,13065.222091029733,13065.222091029733,13075.930383802404,13075.930383802404,13086.638676575074,13086.638676575074
13077.0,13082.5,13077.0,13082.25,164,13078.988330194692,13078.412889542347,13054.609219634991,13065.31751240766,13065.31751240766,13076.025805180332,13076.025805180332,13086.734097953002,13086.734097953002
13082.0,13083.5,13081.0,13081.75,125,13079.356552835401,13079.154469644047,13054.680201903964,13065.388494676634,13065.388494676634,13076.096787449305,13076.096787449305,13086.805080221975,13086.805080221975
13081.25,13081.25,13077.0,13079.0,132,13079.309012457348,13079.12014305648,13054.747183216141,13065.45547598881,13065.45547598881,13076.163768761482,13076.163768761482,13086.872061534152,13086.872061534152
13079.5,13087.25,13079.5,13085.5,259,13080.134477463036,13080.537889043928,13054.912479765908,13065.620772538578,13065.620772538578,13076.329065311249,13076.329065311249,13087.037358083919,13087.037358083919
13085.75,13087.25,13081.25,13081.75,153,13080.349880467966,13080.807247034165,13054.997424439893,13065.705717212562,13065.705717212562,13076.414009985234,13076.414009985234,13087.122302757904,13087.122302757904
13081.5,13084.0,13081.25,13081.75,77,13080.536563072237,13081.016747693238,13055.039971290482,13065.748264063152,13065.748264063152,13076.456556835823,13076.456556835823,13087.164849608493,13087.164849608493
13081.25,13081.25,13077.25,13078.0,119,13080.198354662607,13080.346359316964,13055.096265581538,13065.804558354208,13065.804558354208,13076.51285112688,13076.51285112688,13087.22114389955,13087.22114389955
13078.0,13082.25,13077.75,13080.0,75,13080.17190737426,13080.26939057986,13055.134689364328,13065.842982136997,13065.842982136997,13076.551274909669,13076.551274909669,13087.259567682338,13087.259567682338
13080.5,13081.5,13076.25,13077.0,95,13079.748986391027,13079.542859339892,13055.17733805564,13065.88563082831,13065.88563082831,13076.593923600982,13076.593923600982,13087.302216373651,13087.302216373651
13077.5,13079.25,13076.25,13076.75,84,13079.34912153889,13078.922223931026,13055.214479698292,13065.922772470962,13065.922772470962,13076.631065243633,13076.631065243633,13087.339358016303,13087.339358016303
13076.75,13078.75,13076.0,13076.0,96,13078.902572000372,13078.272840835241,13055.255298148717,13065.963590921387,13065.963590921387,13076.671883694058,13076.671883694058,13087.380176466728,13087.380176466728
13076.75,13077.25,13074.25,13076.5,127,13078.58222906699,13077.878876205188,13055.310347465927,13066.018640238597,13066.018640238597,13076.726933011269,13076.726933011269,13087.435225783938,13087.435225783938
13076.5,13078.5,13076.5,13077.25,69,13078.404598524725,13077.739125937367,13055.341191092277,13066.049483864947,13066.049483864947,13076.757776637618,13076.757776637618,13087.466069410288,13087.466069410288
13077.0,13077.0,13071.5,13072.0,177,13077.55065205476,13076.463764617953,13055.40105160583,13066.1093443785,13066.1093443785,13076.81763715117,13076.81763715117,13087.52592992384,13087.52592992384
13071.75,13074.0,13071.25,13072.0,98,13076.810565114127,13075.471816925074,13055.434010049437,13066.142302822107,13066.142302822107,13076.850595594778,13076.850595594778,13087.558888367448,13087.558888367448
13072.0,13075.5,13071.75,13073.0,120,13076.302489765578,13074.922524275058,13055.476614924408,13066.184907697078,13066.184907697078,13076.893200469749,13076.893200469749,13087.601493242419,13087.601493242419
13073.25,13076.25,13072.25,13076.0,122,13076.262157796835,13075.161963325045,13055.527097866849,13066.235390639518,13066.235390639518,13076.94368341219,13076.94368341219,13087.65197618486,13087.65197618486
13075.5,13079.25,13075.5,13076.25,124,13076.260536757258,13075.403749252811,13055.578778005713,13066.287070778382,13066.287070778382,13076.995363551054,13076.995363551054,13087.703656323723,13087.703656323723
13077.5,13080.75,13077.5,13080.25,105,13076.792465189623,13076.4806938633,13055.630767455395,13066.339060228065,13066.339060228065,13077.047353000737,13077.047353000737,13087.755645773406,13087.755645773406
13080.25,13082.25,13079.0,13080.25,106,13077.253469831006,13077.318317449233,13055.683030260549,13066.391323033218,13066.391323033218,13077.09961580589,13077.09961580589,13087.80790857856,13087.80790857856
13080.75,13081.5,13079.0,13079.5,62,13077.553007186874,13077.803135793847,13055.712566256625,13066.420859029295,13066.420859029295,13077.129151801966,13077.129151801966,13087.837444574636,13087.837444574636
13079.75,13082.5,13079.5,13081.75,121,13078.112606228626,13078.680216728548,13055.77543100008,13066.48372377275,13066.48372377275,13077.192016545421,13077.192016545421,13087.90030931809,13087.90030931809
13082.25,13084.0,13080.0,13081.5,131,13078.564258731476,13079.306835233316,13055.842498059586,13066.550790832256,13066.550790832256,13077.259083604928,13077.259083604928,13087.967376377597,13087.967376377597
13083.0,13083.0,13079.25,13079.25,76,13078.655690900612,13079.294205181468,13055.877849094848,13066.586141867518,13066.586141867518,13077.29443464019,13077.29443464019,13088.002727412859,13088.002727412859
13079.25,13079.75,13078.0,13078.25,57,13078.601598780531,13079.062159585586,13055.903160976579,13066.611453749249,13066.611453749249,13077.31974652192,13077.31974652192,13088.02803929459,13088.02803929459
13078.5,13080.25,13078.0,13079.5,80,13078.721385609795,13079.159457455455,13055.940571739991,13066.648864512661,13066.648864512661,13077.357157285333,13077.357157285333,13088.065450058002,13088.065450058002
13079.5,13081.5,13078.0,13078.25,108,13078.658534195156,13078.957355798686,13055.988218834045,13066.696511606715,13066.696511606715,13077.404804379386,13077.404804379386,13088.113097152056,13088.113097152056
13078.5,13083.75,13077.75,13078.5,168,13078.637396302469,13078.855721176755,13056.062761155787,13066.771053928456,13066.771053928456,13077.479346701128,13077.479346701128,13088.187639473797,13088.187639473797
13079.0,13082.0,13078.5,13079.5,73,13078.752410128807,13078.998894248587,13056.096434686768,13066.804727459437,13066.804727459437,13077.513020232109,13077.513020232109,13088.221313004778,13088.221313004778
13079.75,13082.25,13075.5,13076.5,125,13078.4520887783,13078.443584415567,13056.146508226331,13066.854800999,13066.854800999,13077.563093771672,13077.563093771672,13088.271386544342,13088.271386544342
13076.75,13078.5,13075.75,13076.25,92,13078.158476941193,13077.956121212108,13056.182754870066,13066.891047642735,13066.891047642735,13077.599340415407,13077.599340415407,13088.307633188077,13088.307633188077
13076.75,13077.25,13075.5,13076.5,39,13077.937346682367,13077.632538720529,13056.198271810437,13066.906564583107,13066.906564583107,13077.614857355778,13077.614857355778,13088.323150128448,13088.323150128448
13076.75,13077.5,13073.5,13074.0,115,13077.41236712472,13076.825307893745,13056.238271785855,13066.946564558524,13066.946564558524,13077.654857331196,13077.654857331196,13088.363150103865,13088.363150103865
13073.5,13075.0,13071.75,13071.75,126,13076.657384841425,13075.697461695134,13056.276366311933,13066.984659084603,13066.984659084603,13077.692951857274,13077.692951857274,13088.401244629944,13088.401244629944
13072.25,13077.0,13071.75,13077.0,142,13076.703066862568,13075.98691465177,13056.333564958793,13067.041857731463,13067.041857731463,13077.750150504135,13077.750150504135,13088.458443276804,13088.458443276804
13077.5,13078.0,13073.0,13073.5,96,13076.275991280892,13075.434266951377,13056.365537210926,13067.073829983596,13067.073829983596,13077.782122756267,13077.782122756267,13088.490415528937,13088.490415528937
13073.25,13076.25,13072.0,13074.25,150,13076.005859110108,13075.171096517737,13056.417432390606,13067.125725163276,13067.125725163276,13077.834017935947,13077.834017935947,13088.542310708617,13088.542310708617
13074.5,13079.25,13073.0,13077.75,175,13076.238411228762,13075.744186180462,13056.489406003586,13067.197698776255,13067.197698776255,13077.905991548927,13077.905991548927,13088.614284321597,13088.614284321597
13078.25,13082.75,13078.25,13081.25,322,13076.906623064926,13076.96770036258,13056.642170105957,13067.350462878627,13067.350462878627,13078.058755651298,13078.058755651298,13088.767048423968,13088.767048423968
13081.25,13092.25,13081.25,13088.75,681,13078.485739989603,13079.585989170897,13057.055724201846,13067.764016974515,13067.764016974515,13078.472309747187,13078.472309747187,13089.180602519857,13089.180602519857
13088.75,13092.25,13088.5,13092.0,231,13080.287641324323,13082.34465824403,13057.20773308476,13067.91602585743,13067.91602585743,13078.624318630102,13078.624318630102,13089.332611402771,13089.332611402771
13091.75,13096.25,13091.75,13092.75,366,13081.949289147748,13084.656956412024,13057.451023022686,13068.159315795356,13068.159315795356,13078.867608568027,13078.867608568027,13089.575901340697,13089.575901340697
13092.75,13092.75,13087.5,13088.5,289,13082.82271726138,13085.51096609824,13057.617940585587,13068.326233358257,13068.326233358257,13079.034526130928,13079.034526130928,13089.742818903598,13089.742818903598
13088.25,13090.5,13086.5,13089.25,187,13083.679688293198,13086.341862520854,13057.727592918713,13068.435885691382,13068.435885691382,13079.144178464054,13079.144178464054,13089.852471236723,13089.852471236723
13088.75,13091.25,13088.75,13089.0,70,13084.389063187438,13086.932559738441,13057.768119966677,13068.476412739346,13068.476412739346,13079.184705512018,13079.184705512018,13089.892998284688,13089.892998284688
13089.0,13091.25,13088.0,13089.75,137,13085.103854762447,13087.558657574344,13057.849031430049,13068.557324202719,13068.557324202719,13079.26561697539,13079.26561697539,13089.97390974806,13089.97390974806
13090.0,13093.75,13090.0,13092.5,203,13086.090007460787,13088.656733668933,13057.97844264557,13068.68673541824,13068.68673541824,13079.395028190911,13079.395028190911,13090.10332096358,13090.10332096358
13092.75,13098.5,13092.75,13094.75,491,13087.244673132684,13090.010792853616,13058.30763410276,13069.01592687543,13069.01592687543,13079.724219648102,13079.724219648102,13090.432512420772,13090.432512420772
13094.75,13096.75,13094.0,13094.75,130,13088.24538338166,13091.063949997257,13058.393808207218,13069.102100979888,13069.102100979888,13079.81039375256,13079.81039375256,13090.518686525229,13090.518686525229
13094.5,13099.25,13094.5,13096.5,301,13089.345998930772,13092.271961108978,13058.601307958103,13069.309600730772,13069.309600730772,13080.017893503444,13080.017893503444,13090.726186276113,13090.726186276113
13097.0,13099.5,13095.75,13098.25,265,13090.533199073336,13093.600414195873,13058.790478376724,13069.498771149394,13069.498771149394,13080.207063922066,13080.207063922066,13090.915356694735,13090.915356694735
13098.0,13099.25,13094.0,13096.0,275,13091.262105863558,13094.133655485679,13058.973802784098,13069.682095556767,13069.682095556767,13080.390388329439,13080.390388329439,13091.098681102108,13091.098681102108
13096.5,13099.25,13091.25,13093.5,603,13091.560491748416,13093.992843155527,13059.342808401276,13070.051101173945,13070.051101173945,13080.759393946617,13080.759393946617,13091.467686719287,13091.467686719287
13094.0,13096.0,13092.0,13093.25,233,13091.785759515295,13093.827766898743,13059.482260427514,13070.190553200184,13070.190553200184,13080.898845972855,13080.898845972855,13091.607138745525,13091.607138745525
13093.5,13096.0,13093.25,13095.25,123,13092.247658246588,13094.143818699022,13059.559747956882,13070.268040729552,13070.268040729552,13080.976333502223,13080.976333502223,13091.684626274893,13091.684626274893
13095.75,13096.75,13092.0,13094.0,129,13092.48130381371,13094.111858988128,13059.637821808277,13070.346114580947,13070.346114580947,13081.054407353618,13081.054407353618,13091.762700126288,13091.762700126288
13094.0,13097.0,13092.0,13093.75,255,13092.650463305217,13094.031445879657,13059.790001749476,13070.498294522145,13070.498294522145,13081.206587294817,13081.206587294817,13091.914880067487,13091.914880067487
13093.75,13094.0,13089.25,13090.75,238,13092.397068197857,13093.302235684178,13059.918376946933,13070.626669719602,13070.626669719602,13081.334962492274,13081.334962492274,13092.043255264944,13092.043255264944
13091.25,13092.75,13088.75,13089.5,140,13092.010792438143,13092.457294421027,13059.990354200701,13070.698646973371,13070.698646973371,13081.406939746043,13081.406939746043,13092.115232518712,13092.115232518712
13090.0,13092.25,13088.5,13088.5,126,13091.542686779723,13091.577895660797,13060.052649833518,13070.760942606188,13070.760942606188,13081.46923537886,13081.46923537886,13092.17752815153,13092.17752815153
13089.0,13091.5,13088.75,13090.75,56,13091.436995209093,13091.393918847287,13060.082432432433,13070.790725205103,13070.790725205103,13081.499017977774,13081.499017977774,13092.207310750444,13092.207310750444
13090.75,13091.0,13088.25,13090.5,120,13091.312062514548,13091.195270214557,13060.145539419087,13070.853832191757,13070.853832191757,13081.562124964428,13081.562124964428,13092.270417737098,13092.270417737098
13090.75,13091.75,13089.25,13089.75,141,13091.103787512608,13090.874099055767,13060.217532467532,13070.925825240201,13070.925825240201,13081.634118012873,13081.634118012873,13092.342410785543,13092.342410785543
13089.75,13091.75,13088.0,13088.25,113,13090.723282510928,13090.290965932263,13060.27205907667,13070.980351849339,13070.980351849339,13081.68864462201,13081.68864462201,13092.39693739468,13092.39693739468
13088.0,13090.75,13088.0,13090.75,70,13090.726844842804,13090.39297350287,13060.308739082595,13071.017031855265,13071.017031855265,13081.725324627936,13081.725324627936,13092.433617400606,13092.433617400606
13090.5,13096.25,13090.5,13096.25,207,13091.46326553043,13091.694534946677,13060.436196912851,13071.144489685521,13071.144489685521,13081.852782458192,13081.852782458192,13092.561075230862,13092.561075230862
13095.75,13096.25,13092.75,13093.5,144,13091.734830126372,13092.09574940297,13060.51756387251,13071.22585664518,13071.22585664518,13081.934149417852,13081.934149417852,13092.642442190521,13092.642442190521
13093.25,13093.5,13092.0,13092.5,79,13091.836852776189,13092.185582868977,13060.560684541078,13071.268977313748,13071.268977313748,13081.97727008642,13081.97727008642,13092.68556285909,13092.68556285909
13092.25,13093.75,13092.0,13093.25,86,13092.02527240603,13092.422120009205,13060.60859321745,13071.31688599012,13071.31688599012,13082.025178762791,13082.025178762791,13092.733471535461,13092.733471535461
13093.25,13093.25,13089.75,13090.5,79,13091.821902751894,13091.994982229382,13060.648781463266,13071.357074235935,13071.357074235935,13082.065367008607,13082.065367008607,13092.773659781276,13092.773659781276
13090.0,13091.0,13083.5,13085.25,436,13090.945649051642,13090.49609728952,13060.82998141735,13071.53827419002,13071.53827419002,13082.24656696269,13082.24656696269,13092.95485973536,13092.95485973536
13085.0,13087.0,13084.25,13084.5,291,13090.08622917809,13089.163631225183,13060.945772954981,13071.654065727651,13071.654065727651,13082.362358500322,13082.362358500322,13093.070651272992,13093.070651272992
13085.25,13085.5,13082.75,13083.25,150,13089.174731954346,13087.84949095292,13061.001873868134,13071.710166640803,13071.710166640803,13082.418459413475,13082.418459413475,13093.126752186145,13093.126752186145
13082.5,13084.75,13081.25,13084.0,183,13088.484767693766,13086.994048518936,13061.072230395024,13071.780523167694,13071.780523167694,13082.488815940365,13082.488815940365,13093.197108713035,13093.197108713035
13083.75,13085.0,13082.0,13083.5,155,13087.820132001265,13086.217593292506,13061.130193917365,13071.838486690034,13071.838486690034,13082.546779462706,13082.546779462706,13093.255072235375,13093.255072235375
13083.0,13083.75,13079.0,13080.75,234,13086.87744773443,13085.00257256084,13061.2064468177,13071.91473959037,13071.91473959037,13082.62303236304,13082.62303236304,13093.33132513571,13093.33132513571
13080.5,13083.0,13080.0,13080.0,160,13085.960454703174,13083.890889769542,13061.25625745428,13071.96455022695,13071.96455022695,13082.672842999622,13082.672842999622,13093.381135772292,13093.381135772292
13080.0,13080.5,13076.25,13077.0,278,13084.765727409418,13082.359580931867,13061.328426441974,13072.036719214644,13072.036719214644,13082.745011987316,13082.745011987316,13093.453304759985,13093.453304759985
13076.5,13082.5,13073.5,13082.0,465,13084.396963754829,13082.27967405812,13061.485718610398,13072.194011383068,13072.194011383068,13082.90230415574,13082.90230415574,13093.610596928409,13093.610596928409
13081.75,13082.75,13079.75,13082.25,137,13084.110701920852,13082.273079822982,13061.53216431557,13072.240457088239,13072.240457088239,13082.94874986091,13082.94874986091,13093.65704263358,13093.65704263358
13082.0,13082.25,13077.0,13079.25,185,13083.462608331405,13081.601284306764,13061.585519997396,13072.293812770065,13072.293812770065,13083.002105542737,13083.002105542737,13093.710398315407,13093.710398315407
13079.25,13079.25,13075.0,13078.0,418,13082.734260553885,13080.80099890526,13061.696451957123,13072.404744729793,13072.404744729793,13083.113037502464,13083.113037502464,13093.821330275134,13093.821330275134
13078.0,13078.0,13073.0,13074.0,272,13081.569692480034,13079.289665815202,13061.750321941954,13072.458614714624,13072.458614714624,13083.166907487295,13083.166907487295,13093.875200259965,13093.875200259965
13074.25,13079.0,13074.25,13077.25,306,13080.993733482697,13078.836406745157,13061.826294670745,13072.534587443415,13072.534587443415,13083.242880216087,13083.242880216087,13093.951172988756,13093.951172988756
13077.0,13078.25,13073.5,13075.75,456,13080.294569018337,13078.150538579566,13061.92726007792,13072.63555285059,13072.63555285059,13083.343845623262,13083.343845623262,13094.052138395931,13094.052138395931
13076.25,13078.25,13075.25,13077.0,351,13079.855293149227,13077.894863339663,13062.010923366437,13072.719216139107,13072.719216139107,13083.427508911778,13083.427508911778,13094.135801684448,13094.135801684448
13077.25,13079.75,13067.5,13075.25,4684,13079.241254062663,13077.30711593085,13062.923936248528,13073.632229021197,13073.632229021197,13084.340521793869,13084.340521793869,13095.048814566539,13095.048814566539
13075.0,13075.75,13058.75,13059.25,3659,13076.575753520976,13073.294423501771,13062.736130708727,13073.444423481396,13073.444423481396,13084.152716254068,13084.152716254068,13094.861009026738,13094.861009026738
13059.0,13068.0,13054.0,13061.5,3547,13074.565653051512,13070.673440501378,13062.6777680164,13073.38606078907,13073.38606078907,13084.09435356174,13084.09435356174,13094.80264633441,13094.80264633441
